sim_time,agent_id,parent_id,speed,sprint_speed,max_energy,hearing_radius,vision_radius,cone_angle
0.8999999999999999,5,2,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
0.8999999999999999,6,4,10.0,20.0,500.0,36.906538453644714,267.4700832852831,1.2607280291713558
1.7000000000000004,7,0,10.0,20.0,683.1384898103805,50.0,200.0,1.0471975511965976
20.200000000000017,8,3,8.918918630842219,20.0,500.0,50.0,200.0,1.0471975511965976
23.500000000000064,9,3,10.0,20.0,572.931475802412,50.0,200.0,1.0471975511965976
33.400000000000205,10,0,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
70.20000000000029,11,5,12.86990111334539,20.0,500.0,50.0,239.47411803121267,1.0471975511965976
70.30000000000028,12,3,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
70.80000000000025,13,11,12.86990111334539,20.0,500.0,50.0,239.47411803121267,1.0471975511965976
71.7000000000002,14,5,10.0,20.0,500.0,50.0,200.0,0.9367947426210862
72.40000000000016,15,12,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
73.30000000000011,16,15,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
73.4000000000001,17,16,10.0,19.49294154888581,500.0,50.0,200.0,1.0471975511965976
74.60000000000004,18,12,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
76.49999999999993,19,15,10.0,21.40814105086973,500.0,50.0,200.0,1.0471975511965976
77.39999999999988,20,16,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
84.39999999999948,21,10,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
84.79999999999946,22,10,10.0,20.0,500.0,50.0,273.2644194984238,1.0471975511965976
85.09999999999944,23,21,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
85.39999999999942,24,10,9.140423585213755,20.0,500.0,50.0,200.0,1.0471975511965976
86.09999999999938,25,21,10.0,20.0,554.3510924987226,50.0,210.7150259425042,1.0471975511965976
86.29999999999937,26,24,9.140423585213755,20.0,500.0,50.0,200.0,1.0471975511965976
87.4999999999993,27,21,10.110545181554688,20.0,254.33775100732026,50.0,200.0,1.0471975511965976
88.29999999999926,28,21,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
88.89999999999922,29,27,10.110545181554688,20.0,254.33775100732026,50.0,200.0,1.0471975511965976
98.1999999999987,30,11,12.86990111334539,20.0,500.0,50.0,239.47411803121267,1.0471975511965976
98.29999999999869,31,10,10.0,20.0,500.0,50.0,116.55065543162864,1.0471975511965976
100.99999999999854,32,31,10.0,20.0,500.0,50.0,116.55065543162864,1.0471975511965976
104.29999999999835,33,30,12.86990111334539,20.0,500.0,50.0,239.47411803121267,1.0471975511965976
106.59999999999822,34,21,10.0,24.999706504791426,500.0,50.0,250.75128654332576,1.0471975511965976
106.59999999999822,35,30,12.86990111334539,20.0,500.0,50.0,239.47411803121267,1.0471975511965976
137.59999999999647,36,31,10.0,18.269097490018265,500.0,50.0,116.55065543162864,1.0471975511965976
137.89999999999645,37,31,9.289372017180588,20.0,500.0,50.0,141.71789927168734,1.0471975511965976
138.09999999999644,38,31,10.0,20.0,500.0,50.0,116.55065543162864,1.0471975511965976
141.59999999999624,39,37,9.289372017180588,20.0,500.0,50.0,141.71789927168734,1.0471975511965976
142.99999999999616,40,21,8.069107000071547,28.29474879491358,366.8232157759979,50.0,200.0,1.0471975511965976
163.299999999995,41,21,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
163.79999999999498,42,41,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
185.29999999999376,43,21,10.813591091544481,20.0,500.0,50.0,223.94358501275286,1.0471975511965976
187.19999999999365,44,21,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
187.79999999999362,45,43,10.813591091544481,20.0,500.0,50.0,223.94358501275286,1.0471975511965976
196.19999999999314,46,41,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
197.19999999999308,47,41,6.088171650122972,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
199.99999999999292,48,21,10.0,20.0,637.03058683011,50.0,200.0,1.0471975511965976
201.19999999999285,49,46,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
201.9999999999928,50,46,10.0,20.0,500.0,50.0,300.2558253672671,1.0471975511965976
216.69999999999197,51,48,10.0,20.0,637.03058683011,50.0,200.0,1.0471975511965976
218.0999999999919,52,51,10.0,20.0,637.03058683011,50.0,200.0,1.0471975511965976
218.49999999999187,53,48,10.612230422808064,20.0,637.03058683011,50.0,200.0,1.0471975511965976
220.09999999999178,54,53,10.612230422808064,20.0,637.03058683011,50.0,200.0,1.0471975511965976
220.29999999999177,55,53,10.612230422808064,20.0,637.03058683011,50.0,200.0,1.0471975511965976
238.39999999999074,56,46,10.0,20.0,500.0,50.0,208.7367096039663,1.5091895149362466
238.79999999999072,57,50,10.0,20.0,452.8507145205609,50.0,300.2558253672671,1.0471975511965976
244.69999999999038,58,46,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
244.99999999999037,59,58,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
268.2999999999925,60,53,5.912008783554029,20.0,637.03058683011,50.0,200.0,1.0471975511965976
284.0999999999961,61,45,10.813591091544481,20.0,535.3471872211344,42.377205073867714,223.94358501275286,1.0471975511965976
317.6000000000037,62,58,10.0,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
324.30000000000524,63,62,11.699286502399328,20.0,307.2098191955413,53.28659143807499,208.7367096039663,0.9279387484961829
324.5000000000053,64,62,10.0,20.0,500.0,50.0,208.7367096039663,0.45861020429471544
325.20000000000545,65,58,10.0,20.0,500.0,66.9203918448149,208.7367096039663,1.0471975511965976
325.20000000000545,66,62,10.0,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
326.0000000000056,67,62,10.0,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
326.4000000000057,68,62,14.455581910254011,20.0,500.0,50.0,208.7367096039663,1.0519718225237868
327.40000000000595,69,59,10.0,20.0,500.0,50.0,208.7367096039663,1.0471975511965976
329.3000000000064,70,62,10.0,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
330.90000000000674,71,68,14.455581910254011,20.0,500.0,50.0,208.7367096039663,1.0519718225237868
332.9000000000072,72,71,14.455581910254011,20.0,500.0,50.0,208.7367096039663,1.064076925283538
333.60000000000736,73,71,14.455581910254011,20.0,500.0,50.0,208.7367096039663,1.0519718225237868
334.00000000000745,74,68,14.455581910254011,20.0,500.0,50.0,208.7367096039663,1.0519718225237868
334.50000000000756,75,62,10.0,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
336.20000000000795,76,62,10.0,20.0,320.4675822769356,50.0,208.7367096039663,0.8864310348542418
337.2000000000082,77,62,10.0,20.0,300.03313279289193,50.0,208.7367096039663,0.5368942651398565
339.80000000000877,78,66,10.0,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
340.3000000000089,79,68,14.455581910254011,20.0,500.0,50.0,208.7367096039663,1.0519718225237868
360.6000000000135,80,66,10.020810806993435,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
390.70000000002034,81,80,10.020810806993435,20.0,500.0,50.0,208.7367096039663,0.8864310348542418
391.10000000002043,82,80,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
401.1000000000227,83,82,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
401.5000000000228,84,83,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
402.0000000000229,85,83,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
402.0000000000229,86,84,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1756358611568767
402.300000000023,87,84,10.020810806993435,20.0,500.0,71.03917418649748,208.7367096039663,1.1500332520526284
402.500000000023,88,83,10.020810806993435,20.0,500.0,50.0,208.7367096039663,0.5955226715717197
402.9000000000231,89,83,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
406.4000000000239,90,82,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1368993089199237
409.9000000000247,91,84,10.020810806993435,20.0,500.0,72.18855137657721,208.7367096039663,1.1500332520526284
418.90000000002675,92,90,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1368993089199237
419.6000000000269,93,92,10.020810806993435,20.0,340.0573013310965,50.0,208.7367096039663,1.1368993089199237
423.9000000000279,94,93,10.020810806993435,12.18966642407145,340.0573013310965,50.0,208.7367096039663,1.1368993089199237
431.30000000002957,95,85,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
434.1000000000302,96,85,10.020810806993435,20.0,304.81094998281753,50.0,224.87203370150868,1.1500332520526284
435.0000000000304,97,84,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
435.5000000000305,98,84,10.020810806993435,22.328924885738658,500.0,50.0,139.23166564173317,0.6703049815316768
435.8000000000306,99,98,10.381436572055238,22.328924885738658,500.0,50.0,139.23166564173317,0.6703049815316768
436.00000000003064,100,98,10.020810806993435,30.419762562386495,500.0,50.0,139.23166564173317,0.6703049815316768
436.8000000000308,101,99,10.381436572055238,22.328924885738658,500.0,50.0,139.23166564173317,0.6703049815316768
437.80000000003105,102,97,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.2667706918190298
438.0000000000311,103,85,10.020810806993435,21.4228414666377,500.0,50.0,208.7367096039663,1.1500332520526284
438.20000000003114,104,95,11.398333303152532,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
438.5000000000312,105,84,10.020810806993435,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
438.5000000000312,106,102,10.020810806993435,20.0,665.7394042326329,50.0,208.7367096039663,1.2667706918190298
438.70000000003125,107,104,11.398333303152532,20.0,500.0,50.0,208.7367096039663,1.1500332520526284
