sim_time,agent_id,cause,energy,age,max_age,max_energy
69.00000000000036,5,starvation_young,-0.04058320214879638,53.70000000000049,117.00788807297796,500.0
71.10000000000024,1,starvation_young,-0.22893782486695943,71.20000000000023,73.57169859529142,500.0
72.80000000000014,19,starvation_young,-0.3618230621851867,5.599999999999996,69.42965106554495,267.3282608716493
75.2,3,starvation_old,-0.18447856060194637,75.3,73.01232729303095,500.0
80.39999999999971,17,starvation_young,-0.5386201857522187,14.599999999999964,100.76738799088764,500.0
82.1999999999996,0,starvation_old,-0.5798331709538467,82.2999999999996,61.27015499668038,500.0
82.89999999999957,22,starvation_young,-0.31395898736202754,15.199999999999962,102.46275204859188,500.0
108.29999999999812,2,starvation_old,-0.5420008554235778,108.19999999999813,98.46436063384385,500.0
114.79999999999775,21,starvation_young,-0.008104122770633299,47.3000000000004,69.64709792206773,267.3282608716493
116.19999999999767,32,starvation_young,-0.09210303765624883,23.600000000000065,100.6343889192431,309.28436884415845
122.49999999999731,14,starvation_young,-0.007050219313460476,58.30000000000056,109.32292461111547,500.0
122.99999999999729,20,starvation_young,-0.025387255553007665,55.40000000000052,78.89471472564895,425.8092197725672
126.99999999999706,4,starvation_old,-0.25722744892322014,126.89999999999706,119.08426599846001,500.0
127.89999999999701,36,starvation_young,-0.021557428358869063,33.60000000000021,73.82300794963602,309.28436884415845
130.89999999999685,12,starvation_young,-0.06771807754376735,68.00000000000041,80.8892276422304,356.86829299759216
131.39999999999682,6,starvation_young,-0.01177235941877372,76.8999999999999,116.94276121764358,500.0
132.69999999999675,16,starvation_young,-0.005766433091151074,67.00000000000047,76.32967177952561,500.0
133.3999999999967,13,starvation_young,-0.027289393211078677,69.20000000000034,118.06795460982813,500.0
133.89999999999668,33,starvation_young,-0.09210583751990709,41.100000000000314,72.41871458606884,500.0
136.79999999999652,15,starvation_old,-0.7293261407857559,71.50000000000021,63.676511708148865,500.0
138.6999999999964,18,starvation_old,-0.2344438071623143,71.90000000000019,63.11460007506905,500.0
140.29999999999632,23,starvation_young,-0.08716649344908345,72.20000000000017,104.26629775942655,500.0
143.39999999999614,24,starvation_young,-0.03137754809557089,74.60000000000004,78.7096525359355,500.0
143.69999999999612,10,starvation_old,-0.2797865463608199,81.99999999999962,79.5237181311152,500.0
143.8999999999961,25,starvation_young,-0.08561577083523031,71.50000000000021,90.47510386419387,322.4263098188339
147.3999999999959,27,starvation_young,-0.40185087198924485,70.30000000000028,110.80446796912011,500.0
155.39999999999546,11,starvation_young,-0.09882712871232369,92.899999999999,93.50570680120703,356.86829299759216
156.3999999999954,35,starvation_young,-0.021716241472263337,62.10000000000061,93.68632549673751,500.0
157.9999999999953,34,starvation_young,-0.05232879994416373,64.10000000000063,82.88605659969213,500.0
158.89999999999526,9,starvation_old,-0.16960556573924526,98.1999999999987,93.75056925671414,500.0
160.0999999999952,26,starvation_old,-0.13773859919693368,83.09999999999955,76.04160388337061,500.0
161.5999999999951,7,starvation_old,-0.7654548660367397,104.49999999999834,96.9801526238461,500.0
162.99999999999503,39,starvation_young,-0.05068515608152979,67.20000000000046,113.76347381626275,500.0
164.09999999999496,45,starvation_young,-0.06900594068062849,15.89999999999996,100.30453090711075,309.28436884415845
169.59999999999465,37,starvation_young,-0.09340653590900172,74.80000000000003,104.12262370084338,309.28436884415845
179.79999999999407,8,starvation_old,-0.9035108556996378,122.29999999999733,117.58307248994628,500.0
181.099999999994,29,starvation_old,-0.004059440626290184,89.69999999999918,80.66315696100676,500.0
185.09999999999377,31,starvation_young,-0.06572265430603719,92.799999999999,104.51952037307274,500.0
188.99999999999355,28,starvation_old,-0.8625155173051735,101.09999999999853,98.8730433201894,500.0
194.39999999999324,38,starvation_old,-0.6977387067148835,98.59999999999867,96.39126397392158,500.0
197.99999999999304,41,starvation_old,-0.6817874431461828,69.40000000000033,66.75669094492237,500.0
198.19999999999303,42,starvation_young,-0.41278376259172356,69.00000000000036,88.07363852474586,610.6120891533473
