sim_time,agent_id,cause,energy,age,max_age,max_energy
11.799999999999974,0,starvation_young,-0.5401138024245183,11.899999999999974,93.34293858205211,500.0
12.69999999999997,2,starvation_young,-0.10923513063735515,12.79999999999997,115.32216654702977,500.0
13.399999999999968,5,starvation_young,-0.40930586721445905,12.299999999999972,63.49629230879889,500.0
17.799999999999983,7,starvation_young,-0.06738052361380276,13.699999999999967,117.40031261209418,500.0
20.50000000000002,8,starvation_young,-0.12000030222332267,12.199999999999973,113.17105495066855,500.0
37.000000000000256,3,starvation_young,-0.08132575331375702,37.000000000000256,79.51632835332322,500.0
49.000000000000426,6,starvation_young,-0.08432472285481052,46.20000000000039,63.48775312174568,500.0
69.70000000000032,11,starvation_young,-0.16812505353252202,2.9000000000000012,73.23458975671451,363.7737225799732
69.9000000000003,4,starvation_young,-0.061118029174538124,69.9000000000003,87.37996847622588,500.0
76.69999999999992,1,starvation_old,-1.1721240083008078,76.69999999999992,67.50990303263532,500.0
78.39999999999982,10,starvation_young,-0.24974370836376747,11.799999999999974,118.38097373725986,363.7737225799732
111.19999999999796,13,starvation_young,-0.039123373703224135,40.80000000000031,115.30772668119795,363.7737225799732
112.2999999999979,18,starvation_young,-0.028727717843203687,30.20000000000016,84.76953838979941,363.7737225799732
120.19999999999744,14,starvation_young,-0.043347131510509146,47.1000000000004,105.6569158860764,363.7737225799732
127.79999999999701,15,starvation_young,-0.5581571087294256,53.50000000000049,112.72670210796912,363.7737225799732
139.89999999999634,16,starvation_young,-0.011601857801115417,63.80000000000064,64.73181296221753,500.0
143.39999999999614,9,starvation_old,-0.16993547548357127,77.49999999999987,74.22834896633553,500.0
150.79999999999572,40,starvation_young,-0.045698594420451516,15.59999999999996,94.5025797028498,363.7737225799732
153.29999999999558,22,starvation_young,-0.03162991400940138,47.80000000000041,73.00203223700953,500.0
154.6999999999955,12,starvation_young,-0.08064406658032763,86.49999999999936,97.51311526534982,363.7737225799732
159.6999999999952,23,starvation_young,-0.014242739609948901,53.40000000000049,114.74472988529357,500.0
162.19999999999507,38,starvation_young,-0.5492723384719493,33.400000000000205,94.21660607569314,363.7737225799732
164.89999999999492,17,starvation_old,-0.3631447162972764,86.99999999999933,75.99514379206727,500.0
167.59999999999476,39,starvation_young,-0.06640198811340836,36.900000000000254,115.10815403431431,363.7737225799732
168.99999999999469,34,starvation_young,-0.01604727807543435,47.80000000000041,61.04311996285015,471.42208121698866
171.39999999999455,30,starvation_young,-0.0967351253408506,59.60000000000058,82.23962692243758,500.0
171.49999999999454,20,starvation_old,-0.055738048666640255,89.09999999999921,82.9493569588632,363.7737225799732
176.59999999999425,19,starvation_old,-0.059831223388747384,94.09999999999893,91.7936801202054,363.7737225799732
181.199999999994,26,starvation_young,-0.035104800418195165,72.60000000000015,105.35173351617573,500.0
181.59999999999397,36,starvation_young,-0.3919969759526739,56.000000000000526,78.78980256026807,363.7737225799732
188.1999999999936,45,starvation_young,-0.4479063443814919,24.60000000000008,115.44746510683864,363.7737225799732
