sim_time,agent_id,parent_id,speed,sprint_speed,max_energy,hearing_radius,vision_radius,cone_angle
0.7,5,3,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
2.3000000000000007,6,0,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
2.500000000000001,7,2,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
3.1000000000000014,8,4,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
57.00000000000054,9,7,8.741435025598808,20.0,500.0,50.0,200.0,1.0471975511965976
67.70000000000043,10,0,10.0,20.0,500.0,50.0,200.0,1.0471975511965976
68.50000000000038,11,9,9.430035698794308,20.0,527.3310278102776,50.0,212.360082228969,1.0471975511965976
75.10000000000001,12,9,12.877043839727515,20.0,669.2063418213044,50.0,200.0,1.0471975511965976
76.59999999999992,13,3,6.725923110342361,20.0,500.0,50.0,200.0,1.0471975511965976
83.89999999999951,14,12,7.218439772045571,20.0,669.2063418213044,50.0,200.0,1.0471975511965976
84.19999999999949,15,11,9.430035698794308,20.0,527.3310278102776,50.0,212.360082228969,1.0471975511965976
84.79999999999946,16,12,12.877043839727515,20.0,837.2250817631924,50.0,200.0,1.0471975511965976
88.29999999999926,17,1,8.200363619360482,20.0,500.0,50.0,200.0,1.0471975511965976
120.19999999999744,18,12,12.877043839727515,20.0,669.2063418213044,50.0,200.0,1.0471975511965976
160.99999999999514,19,16,12.877043839727515,13.730021448629683,837.2250817631924,50.0,200.0,1.0471975511965976
161.6999999999951,20,16,12.877043839727515,13.488420669398014,837.2250817631924,50.0,200.0,1.0471975511965976
239.1999999999907,21,19,12.877043839727515,13.730021448629683,837.2250817631924,50.0,200.0,1.0471975511965976
267.6999999999924,22,21,12.877043839727515,13.730021448629683,837.2250817631924,74.49351980225755,200.0,1.0471975511965976
275.09999999999405,23,22,12.877043839727515,13.730021448629683,837.2250817631924,74.49351980225755,200.0,1.0471975511965976
279.39999999999503,24,21,12.877043839727515,13.730021448629683,837.2250817631924,50.0,200.0,1.0471975511965976
330.4000000000066,25,22,12.877043839727515,13.730021448629683,837.2250817631924,74.49351980225755,200.0,1.0471975511965976
332.000000000007,26,22,12.877043839727515,13.730021448629683,837.2250817631924,74.49351980225755,200.0,1.0471975511965976
