sim_time,score,score_delta,time_bonus,fruit_bonus,predation_penalty,num_agents,num_predators,num_fruits,num_trees,mean_energy,median_energy,mean_age
0.1,0.1,0.1,0.1,0.0,0,5,0,32,23,149.9,149.9,0.1
0.2,0.2,0.1,0.1,0.0,0,5,0,33,23,149.23058486052392,149.28739722462296,0.2
0.30000000000000004,0.30000000000000004,0.10000000000000003,0.1,2.7755575615628914e-17,0,5,0,33,24,148.62221087590152,148.6709233640413,0.30000000000000004
0.4,0.4206000000000001,0.12060000000000004,0.1,0.020600000000000035,0,5,0,32,23,152.1328184742867,148.07767788203503,0.4
0.5,0.5206000000000001,0.09999999999999998,0.1,-2.7755575615628914e-17,0,6,0,34,23,122.11252743341099,147.44425830978952,0.43333333333333335
0.6,0.6416000000000001,0.121,0.1,0.02099999999999999,0,6,0,34,23,124.9857960428489,146.82206141163593,0.5333333333333333
0.7,0.7416,0.09999999999999998,0.1,-2.7755575615628914e-17,0,7,0,34,23,103.046702223049,74.9,0.5571428571428572
0.7999999999999999,0.8416,0.09999999999999998,0.1,-2.7755575615628914e-17,0,7,0,34,23,102.41528769730624,74.28306678822989,0.6571428571428571
0.8999999999999999,0.9416,0.09999999999999998,0.1,-2.7755575615628914e-17,0,7,0,34,23,101.79816980862974,73.67486864756769,0.7571428571428571
0.9999999999999999,1.0416,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,35,23,101.18945774488657,73.03081394463489,0.857142857142857
1.0999999999999999,1.1416000000000002,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,35,22,100.58231305896541,72.42127638124973,0.9571428571428571
1.2,1.2416000000000003,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,35,22,99.97053201555283,71.80465850013331,1.0571428571428572
1.3,1.3416000000000003,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,35,22,99.3597625618949,71.20136604673579,1.157142857142857
1.4000000000000001,1.4416000000000004,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,36,22,98.74701347922937,70.59206081090208,1.2571428571428573
1.5000000000000002,1.5416000000000005,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,36,23,98.14176577345174,69.97025205426368,1.3571428571428572
1.6000000000000003,1.6416000000000006,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,36,22,97.53780944021689,69.36421925054889,1.4571428571428573
1.7000000000000004,1.7416000000000007,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,36,22,96.93607563866672,68.76256618161077,1.5571428571428574
1.8000000000000005,1.8416000000000008,0.10000000000000009,0.1,8.326672684688674e-17,0,7,0,36,22,96.33480751494076,68.1550625002663,1.6571428571428577
1.9000000000000006,1.965200000000001,0.12360000000000015,0.1,0.02360000000000015,0,7,0,35,23,99.10076771319343,67.5405272053108,1.7571428571428576
2.0000000000000004,2.065200000000001,0.09999999999999987,0.1,-1.3877787807814457e-16,0,8,0,35,23,83.074505008655,66.92633077296202,1.6375000000000004
2.1000000000000005,2.165200000000001,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,36,23,82.46202648414187,66.31565011558345,1.7375000000000005
2.2000000000000006,2.289400000000001,0.12420000000000009,0.1,0.024200000000000083,0,8,0,35,23,84.87617528364143,73.69032187247076,1.8375000000000006
2.3000000000000007,2.389400000000001,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,23,84.25893753625002,73.06939030337672,1.9375000000000007
2.400000000000001,2.489400000000001,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,23,83.62153735933087,72.45685289675872,2.0375000000000005
2.500000000000001,2.5894000000000013,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,23,82.99038367004668,71.85489618630886,2.1375000000000006
2.600000000000001,2.6894000000000013,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,23,82.36233809499983,71.24547619285892,2.2375000000000007
2.700000000000001,2.7894000000000014,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,23,81.73331635779894,70.62376407188314,2.337500000000001
2.800000000000001,2.8894000000000015,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,24,81.1040608831324,70.00180701177126,2.437500000000001
2.9000000000000012,2.9894000000000016,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,24,80.48154480214583,69.39173233522824,2.537500000000001
3.0000000000000013,3.0894000000000017,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,35,25,79.8676467909646,68.77859062023327,2.637500000000001
3.1000000000000014,3.2154000000000016,0.1259999999999999,0.1,0.025999999999999884,0,8,0,34,25,82.49802913713731,76.15805884009166,2.737500000000001
3.2000000000000015,3.3154000000000017,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,34,25,81.89362045767356,75.55805884009166,2.8375000000000012
3.3000000000000016,3.4418000000000015,0.12639999999999985,0.1,0.02639999999999984,0,8,0,34,26,84.59021235966594,77.36292593427551,2.9375000000000013
3.4000000000000017,3.5418000000000016,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,34,26,84.00609619775615,76.74556710961876,3.0375000000000014
3.5000000000000018,3.6418000000000017,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,34,26,83.38699048367329,76.07385064588097,3.1375000000000015
3.600000000000002,3.741800000000002,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,34,27,82.77079589874857,75.42373652666285,3.2375000000000016
3.700000000000002,3.841800000000002,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,34,27,82.13969275281292,74.78307635309635,3.3375000000000017
3.800000000000002,3.965000000000002,0.1232000000000002,0.1,0.023200000000000193,0,8,0,33,27,84.39432514488381,78.38543409209655,3.4375000000000018
3.900000000000002,4.065000000000002,0.10000000000000009,0.1,8.326672684688674e-17,0,8,0,33,28,83.82023341085295,78.03979229979792,3.537500000000002
4.000000000000002,4.192800000000002,0.1277999999999997,0.1,0.027799999999999686,0,8,0,32,28,86.66697383833724,77.81354751388753,3.6375000000000015
4.100000000000001,4.2928000000000015,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,29,86.07310802111436,77.29512489350152,3.7375000000000016
4.200000000000001,4.392800000000001,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,30,85.46782710536307,76.68155287282556,3.8375000000000012
4.300000000000001,4.492800000000001,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,30,84.88400613422564,76.08155287282557,3.937500000000001
4.4,4.5928,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,30,84.32693133578542,75.52806292239387,4.0375000000000005
4.5,4.6928,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,31,83.77039244986305,75.42806292239388,4.1375
4.6,4.7928,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,31,83.21754099119052,75.32806292239388,4.237500000000001
4.699999999999999,4.892799999999999,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,31,82.7104326613628,75.22806292239389,4.3375
4.799999999999999,4.992799999999999,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,32,32,82.21720919366206,75.1280629223939,4.4375
4.899999999999999,5.121399999999999,0.1285999999999996,0.1,0.028599999999999598,0,8,0,31,32,85.30518550282486,75.0280629223939,4.5375
4.999999999999998,5.221399999999998,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,31,33,84.85235948073941,74.9280629223939,4.637499999999999
5.099999999999998,5.321399999999998,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,31,33,84.36350169588394,74.82806292239391,4.737499999999999
5.1999999999999975,5.4213999999999976,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,31,33,83.87784336893162,74.72806292239392,4.837499999999999
5.299999999999997,5.521399999999997,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,31,33,83.39345911020283,74.62806292239392,4.937499999999998
5.399999999999997,5.621399999999997,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,31,33,82.90979702675955,74.52806292239393,5.037499999999998
5.4999999999999964,5.752199999999997,0.1307999999999998,0.1,0.0307999999999998,0,8,0,30,33,86.27222238519806,74.7265862130682,5.1374999999999975
5.599999999999996,5.852199999999996,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,30,33,85.81888457403018,74.3760155045673,5.237499999999997
5.699999999999996,5.952199999999996,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,30,33,85.34031010771146,74.22806292239395,5.337499999999997
5.799999999999995,6.052199999999996,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,30,34,84.86234038239537,74.12806292239395,5.4374999999999964
5.899999999999995,6.152199999999995,0.09999999999999964,0.1,-3.608224830031759e-16,0,8,0,30,35,84.37658623674419,74.02806292239396,5.537499999999996
