sim_time,agent_id,cause,energy,age,max_age,max_energy
58.700000000000564,1,starvation_young,-0.030447241616635895,58.800000000000566,84.70033081578836,500.0
63.50000000000063,5,starvation_young,-0.04068991093561608,62.80000000000062,118.581983457385,500.0
68.70000000000037,6,starvation_young,-0.05551599781513805,47.0000000000004,117.86927468314464,500.0
73.90000000000008,3,starvation_old,-0.7941368354062037,74.00000000000007,65.65770429707891,500.0
78.99999999999979,0,starvation_old,-0.45481236391973245,79.09999999999978,72.0867342933346,500.0
83.69999999999952,14,predator,58.205457311687844,14.099999999999966,111.37605680006773,299.334604499592
83.69999999999952,12,predator,46.198392735701056,26.500000000000107,64.09210996337788,520.4478117380932
83.69999999999952,8,predator,39.98631227854753,59.80000000000058,104.09709415229761,520.4478117380932
84.29999999999949,15,predator,57.278642244792984,14.399999999999965,91.5804295002226,299.334604499592
84.49999999999947,11,predator,54.46736049392983,27.800000000000125,73.74631809726131,299.334604499592
87.4999999999993,16,predator,54.34137376458492,2.500000000000001,83.74271556952357,299.334604499592
98.79999999999866,9,starvation_old,-0.5860847586349663,74.10000000000007,69.54617577792676,299.334604499592
111.29999999999795,4,starvation_old,-0.9649161116091276,111.29999999999795,101.74994014650224,500.0
112.69999999999787,2,starvation_old,-0.018354391724885316,112.59999999999788,105.82742748242201,500.0
113.49999999999783,7,starvation_young,-0.9824664413173921,90.9999999999991,112.12617359192792,500.0
126.2999999999971,10,starvation_old,-0.8453900173253477,100.49999999999856,92.1487544961272,520.4478117380932
145.799999999996,29,starvation_young,-0.5966283473307736,34.50000000000022,109.81585242891794,520.4478117380932
148.19999999999587,20,starvation_young,-0.04199679182016178,58.800000000000566,76.19225428177211,520.4478117380932
151.69999999999567,23,starvation_young,-0.08264544223370618,61.0000000000006,89.37465597548629,520.4478117380932
153.29999999999558,21,starvation_young,-0.06250193795937808,63.10000000000063,99.37336267156047,520.4478117380932
154.5999999999955,27,starvation_young,-0.06489982681272477,52.60000000000048,72.23747869065866,340.8893473308117
156.4999999999954,24,starvation_young,-0.04046351538541268,65.70000000000054,94.37882924752569,520.4478117380932
159.7999999999952,19,starvation_old,-0.1288102213875472,71.00000000000024,65.54907434689869,520.4478117380932
160.49999999999517,25,starvation_young,-0.09686564596815939,68.90000000000036,75.62874214187363,520.4478117380932
161.99999999999508,26,starvation_young,-0.050306687126030036,70.20000000000029,94.55625265720289,520.4478117380932
163.499999999995,34,starvation_young,-0.0639776417341808,42.30000000000033,110.74700358077193,344.10346584937673
167.89999999999475,22,starvation_young,-0.0010557867165303658,77.59999999999987,83.39995324831615,520.4478117380932
169.79999999999464,13,starvation_old,-0.7611875834950346,109.19999999999807,98.4779606966898,520.4478117380932
182.49999999999392,35,starvation_young,-0.04959608954686098,50.50000000000045,117.01481826017115,520.4478117380932
190.19999999999348,42,starvation_young,-0.019047792980267902,27.600000000000122,65.37457190494551,344.10346584937673
194.29999999999325,32,starvation_young,-0.06088451017107954,74.40000000000005,98.65381609452557,520.4478117380932
196.19999999999314,18,starvation_old,-0.3142432017613557,107.89999999999814,98.3921241846015,520.4478117380932
197.59999999999306,45,starvation_young,-0.05963353137885119,33.90000000000021,108.73948691762092,344.10346584937673
198.99999999999298,36,starvation_young,-0.012890121226953627,59.400000000000574,77.99418308627978,520.4478117380932
198.99999999999298,31,predator,149.2313619947613,81.89999999999962,94.07870027657961,520.4478117380932
198.99999999999298,49,predator,68.74918288669633,4.300000000000001,77.56041799899101,520.4478117380932
199.39999999999296,30,predator,71.0495072596855,87.29999999999932,103.33458528206985,520.4478117380932
200.89999999999287,52,starvation_young,-0.35016434125459495,0.6,66.75655040821178,193.45960604719104
202.69999999999277,17,starvation_old,-1.1638455624775008,115.49999999999771,100.00056067182653,520.4478117380932
207.4999999999925,43,predator,86.26498218253128,44.600000000000364,71.31267493502824,520.4478117380932
207.4999999999925,33,predator,64.15709653553701,87.19999999999932,97.77804872007026,520.4478117380932
207.4999999999925,44,predator,23.75609251835731,44.20000000000036,117.71333115723522,520.4478117380932
207.69999999999249,28,predator,44.21219483434839,105.0999999999983,119.87595934488009,340.8893473308117
207.89999999999247,40,starvation_young,-0.5879391522553165,51.700000000000465,114.68885848425305,520.4478117380932
210.19999999999234,53,starvation_young,-0.07631661068775775,9.699999999999982,110.38197797556043,193.45960604719104
210.69999999999231,55,predator,68.53590893872935,1.0999999999999999,110.62157757183583,520.4478117380932
212.4999999999922,56,predator,99.79124299808629,1.6000000000000003,81.47067501744843,520.4478117380932
221.6999999999917,51,starvation_young,-0.2903666519658855,21.70000000000004,116.36236799806692,344.10346584937673
224.39999999999154,50,starvation_young,-0.1824594630796953,24.900000000000084,79.79862326522434,344.10346584937673
227.69999999999135,70,starvation_young,-0.21831603166651076,6.199999999999994,89.84198683033352,344.10346584937673
229.59999999999124,82,starvation_young,-0.015711853054989094,4.999999999999998,110.67278432393671,344.10346584937673
230.1999999999912,57,predator,19.292230695687323,17.49999999999998,100.64863921611789,520.4478117380932
230.4999999999912,38,starvation_old,-0.62429852304486,81.39999999999965,75.36925375781026,520.4478117380932
231.59999999999113,69,starvation_young,-0.0007547620841535096,10.29999999999998,101.42423514937798,344.10346584937673
233.799999999991,77,starvation_young,-0.22931836900340963,11.399999999999975,105.92839528850274,197.9932044744033
234.29999999999097,72,starvation_young,-0.05729191826938096,12.499999999999972,81.9019776896032,344.10346584937673
235.19999999999092,46,starvation_old,-0.09977025726279878,71.10000000000024,70.18648155821516,344.10346584937673
238.9999999999907,90,starvation_young,-0.42562554676802833,8.599999999999985,87.64868892655258,197.9932044744033
240.09999999999064,67,starvation_young,-0.0417007516472829,18.9,86.27678658870238,344.10346584937673
241.49999999999056,66,starvation_young,-0.07541258251718053,20.40000000000002,80.23675340747579,344.10346584937673
241.89999999999054,106,starvation_young,-0.03413114780177137,5.299999999999997,61.56161249756816,197.9932044744033
242.19999999999052,75,predator,24.229852130389176,20.200000000000017,104.51041871103082,304.9639357588294
242.7999999999905,93,starvation_young,-0.20453672810216927,11.099999999999977,74.11601583978695,323.18588124446245
244.09999999999042,76,starvation_young,-0.01608424393971239,21.80000000000004,81.26562720247391,344.10346584937673
244.09999999999042,92,starvation_young,-0.2890910440853692,12.89999999999997,104.19419220052178,323.18588124446245
244.3999999999904,107,predator,67.33856371089696,6.8999999999999915,85.56570533039056,197.9932044744033
245.39999999999034,89,starvation_young,-0.5082546869603949,15.099999999999962,86.60275018856613,197.9932044744033
245.9999999999903,86,predator,29.399356875297187,18.9,98.06875289023992,304.9639357588294
246.39999999999029,84,starvation_young,-0.40822922168175935,20.700000000000024,68.96901404682319,304.9639357588294
247.09999999999025,111,predator,137.56467133082586,9.399999999999983,112.93025134382916,197.9932044744033
247.19999999999024,39,predator,73.70934201114913,91.39999999999908,116.37989167566718,520.4478117380932
248.19999999999018,105,starvation_young,-0.06127227196064866,11.599999999999975,119.65452660364835,312.8395617252973
249.29999999999012,103,starvation_young,-0.054673426836616246,14.899999999999963,77.83755717499002,323.18588124446245
251.69999999998998,68,starvation_young,-0.050464845090929744,30.30000000000016,95.58268334123062,344.10346584937673
252.39999999998994,116,predator,54.898767717332355,10.29999999999998,115.24926832865569,312.8395617252973
252.49999999998994,118,predator,58.62340596368302,9.399999999999983,89.01588296548806,312.8395617252973
252.69999999998993,98,starvation_young,-0.17766873959562665,20.100000000000016,77.50999803754763,344.10346584937673
253.59999999998988,80,starvation_young,-0.030362506531312422,30.800000000000168,100.53472708260166,344.10346584937673
254.19999999998984,109,starvation_young,-0.08585098973575378,16.599999999999966,107.02456735326389,197.9932044744033
254.6999999999898,41,starvation_old,-0.10353030415608114,97.79999999999872,88.93726964406375,520.4478117380932
256.09999999998973,37,starvation_old,-0.9599017271601298,107.19999999999818,102.9885621121488,520.4478117380932
256.69999999998987,74,starvation_young,-0.07381727336034882,34.800000000000225,111.0744296501206,344.10346584937673
258.0999999999902,60,starvation_young,-0.03071858258571078,40.80000000000031,118.21048581753371,520.4478117380932
258.29999999999023,108,starvation_young,-0.062129059683950105,20.700000000000024,89.13293432227091,197.9932044744033
258.79999999999035,114,predator,45.42135256618999,20.40000000000002,102.75941463240443,312.8395617252973
258.89999999999037,73,predator,63.28366935091327,36.900000000000254,67.82237435340392,344.10346584937673
258.9999999999904,95,starvation_young,-0.06974168091334687,26.900000000000112,69.92026851524824,344.10346584937673
258.9999999999904,113,starvation_young,-0.00597550376872677,21.10000000000003,105.58543851594679,197.9932044744033
259.0999999999904,61,starvation_young,-0.05039860165930965,40.60000000000031,99.98920616316065,520.4478117380932
259.8999999999906,121,starvation_young,-0.018795601472528456,11.999999999999973,76.93701873654423,344.10346584937673
259.8999999999906,63,predator,36.2051805455393,40.60000000000031,74.77782094040424,344.10346584937673
259.8999999999906,79,predator,43.44972604706693,37.30000000000026,114.8805673632483,344.10346584937673
259.8999999999906,65,predator,34.62034728480043,39.20000000000029,111.63357613330601,344.10346584937673
259.8999999999906,62,predator,19.755288750753692,41.00000000000031,70.31466549995535,344.10346584937673
259.9999999999906,78,predator,29.562174567616907,37.20000000000026,75.3313941488222,344.10346584937673
260.99999999999085,47,starvation_old,-0.608449115127201,69.9000000000003,63.43389707696017,520.4478117380932
261.79999999999103,91,predator,44.54930893497548,30.800000000000168,119.90671502586164,344.10346584937673
262.0999999999911,64,starvation_young,-0.003889621543609695,41.900000000000325,71.02625614286815,344.10346584937673
264.2999999999916,112,predator,91.6276477739058,26.400000000000105,76.53967866979426,344.10346584937673
265.6999999999919,100,starvation_young,-0.07545167563296507,32.800000000000196,119.5329634007088,323.18588124446245
266.3999999999921,94,starvation_young,-0.009642950541740108,34.40000000000022,102.31304963180561,344.10346584937673
269.1999999999927,96,predator,68.2911324178215,36.80000000000025,75.94159859797251,344.10346584937673
272.39999999999344,110,starvation_young,-0.07269859740943585,34.60000000000022,103.30577035208485,197.9932044744033
273.79999999999376,81,predator,2.6056668901402267,49.700000000000436,92.26171545486488,344.10346584937673
274.799999999994,101,starvation_young,-0.05547849565579566,41.40000000000032,74.80206927016567,344.10346584937673
274.799999999994,115,starvation_young,-0.05723571682796558,33.0000000000002,105.34076474343844,323.18588124446245
275.49999999999415,87,starvation_young,-0.04120828487735714,47.500000000000405,95.52277349043824,304.9639357588294
276.39999999999435,122,starvation_young,-0.09826586900271025,27.800000000000125,62.03287974333156,344.10346584937673
276.39999999999435,125,starvation_young,-0.06839167276291398,27.200000000000117,109.57683898028088,344.10346584937673
276.4999999999944,127,starvation_young,-0.03418485511056987,26.70000000000011,84.65396239623821,344.10346584937673
277.0999999999945,58,predator,15.958600303160663,60.900000000000595,72.58710454232646,520.4478117380932
277.19999999999453,48,predator,76.6053957144862,85.6999999999994,85.77922533641845,520.4478117380932
277.29999999999455,134,starvation_young,-0.08035122299934971,4.5,95.605146415798,193.45960604719104
277.69999999999465,123,predator,87.14089090074042,28.80000000000014,85.32212311728532,520.4478117380932
278.8999999999949,54,starvation_old,-0.21220250572932267,76.8999999999999,72.16712501824159,193.45960604719104
279.39999999999503,59,predator,68.28348195043347,62.40000000000062,106.84280261259835,520.4478117380932
281.59999999999553,126,starvation_young,-0.4510926475997806,32.20000000000019,100.90093902614774,344.10346584937673
281.7999999999956,135,starvation_young,-0.00695228404046519,8.799999999999985,100.60650368154823,193.45960604719104
282.09999999999565,130,starvation_young,-0.03153566679383364,19.0,84.12462204974483,344.10346584937673
282.7999999999958,128,starvation_young,-0.926184171967719,22.900000000000055,98.79538622620508,197.9932044744033
284.29999999999615,132,starvation_young,-0.35801658872317665,13.599999999999968,103.01247978732673,193.45960604719104
