sim_time,score,score_delta,time_bonus,fruit_bonus,predation_penalty,num_agents,num_predators,num_fruits,num_trees,mean_energy,median_energy,mean_age
0.1,0.1,0.1,0.1,0.0,0.0,5,0,32,21,149.9,149.9,0.1
0.2,0.2,0.1,0.1,0.0,0.0,5,0,32,21,149.231723017248,149.28849350306402,0.2
0.30000000000000004,0.30000000000000004,0.10000000000000003,0.1,2.7755575615628914e-17,0.0,5,0,32,21,148.62015505318956,148.67348793769733,0.30000000000000004
0.4,0.4,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,22,147.9985281753539,148.0567078353052,0.4
0.5,0.5,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,21,147.36799149062108,147.44690341750447,0.5
0.6,0.6,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,22,146.75909511510577,146.83733407967185,0.6
0.7,0.7,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,22,146.13929514323192,146.19567854930665,0.7
0.7999999999999999,0.7999999999999999,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,22,145.52715046036963,145.58069664059266,0.7999999999999999
0.8999999999999999,0.8999999999999999,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,22,144.9511611304279,144.9316473234831,0.9
0.9999999999999999,0.9999999999999999,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,23,144.4049437506634,144.39567854930667,0.9999999999999998
1.0999999999999999,1.0999999999999999,0.09999999999999998,0.1,-2.7755575615628914e-17,0.0,5,0,32,24,143.87692766287051,143.79567854930667,1.0999999999999999
1.2,1.2,0.10000000000000009,0.1,8.326672684688674e-17,0.0,5,0,32,24,143.3674107495968,143.19567854930668,1.2
1.3,1.3,0.10000000000000009,0.1,8.326672684688674e-17,0.0,5,0,32,24,142.85650098305513,142.59567854930668,1.3
1.4000000000000001,1.4000000000000001,0.10000000000000009,0.1,8.326672684688674e-17,0.0,5,0,32,25,142.354531729705,141.9956785493067,1.4000000000000001
1.5000000000000002,1.5000000000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,5,0,32,26,141.85208313380232,141.3956785493067,1.5000000000000002
1.6000000000000003,1.6230000000000002,0.123,0.1,0.022999999999999993,0.0,5,0,31,26,145.94537681948674,140.83448526959876,1.6000000000000003
1.7000000000000004,1.7230000000000003,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,31,27,117.05184912774634,139.97657272290812,1.4333333333333336
1.8000000000000005,1.8230000000000004,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,31,26,116.5177387604266,139.3010499706374,1.5333333333333339
1.9000000000000006,1.9230000000000005,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,31,27,115.9836645651179,138.6870805350658,1.6333333333333337
2.0000000000000004,2.0230000000000006,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,32,27,115.45372698092501,138.07530203903704,1.7333333333333336
2.1000000000000005,2.1230000000000007,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,32,28,114.9205042939344,137.45767312853977,1.833333333333334
2.2000000000000006,2.2230000000000008,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,32,28,114.38635962782924,136.84308509550058,1.9333333333333338
2.3000000000000007,2.323000000000001,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,32,29,113.85164937128484,136.22142413755873,2.0333333333333337
2.400000000000001,2.423000000000001,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,32,29,113.31770688555436,135.59961395196785,2.133333333333334
2.500000000000001,2.523000000000001,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,32,29,112.78323645777938,134.99297454020754,2.233333333333334
2.600000000000001,2.623000000000001,0.10000000000000009,0.1,8.326672684688674e-17,0.0,6,0,33,29,112.2419642061068,134.35949997740607,2.3333333333333344
2.700000000000001,2.748200000000001,0.12519999999999998,0.1,0.025199999999999972,0.0,6,0,32,27,115.89618000382514,133.7426142323266,2.433333333333334
2.800000000000001,2.848200000000001,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,32,27,95.3031437115325,74.9,2.1857142857142864
2.9000000000000012,2.9482000000000013,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,32,28,94.72586239208933,74.10421544244205,2.285714285714287
3.0000000000000013,3.0482000000000014,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,32,28,94.14975014181265,73.33223503533469,2.3857142857142866
3.1000000000000014,3.1482000000000014,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,32,28,93.5715613828436,72.56025462822733,2.4857142857142867
3.2000000000000015,3.2482000000000015,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,28,92.99335425479921,71.78827422111996,2.5857142857142867
3.3000000000000016,3.3482000000000016,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,92.41605809977901,71.0162938140126,2.685714285714287
3.4000000000000017,3.4482000000000017,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,91.84382978295238,70.24431340690523,2.785714285714287
3.5000000000000018,3.548200000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,91.27390567498252,69.47233299979787,2.885714285714287
3.600000000000002,3.648200000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,90.70838118406026,68.7003525926905,2.985714285714287
3.700000000000002,3.748200000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,90.14039936234666,67.92837218558314,3.0857142857142867
3.800000000000002,3.848200000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,89.57083559803145,67.15639177847578,3.1857142857142873
3.900000000000002,3.948200000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,33,29,89.01208179218642,66.38441137136842,3.2857142857142874
4.000000000000002,4.048200000000002,0.10000000000000009,0.1,8.326672684688674e-17,0.0,7,0,34,29,88.44361474122236,65.61243096426105,3.385714285714287
4.100000000000001,4.148200000000002,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,34,30,87.88204642054845,64.84045055715369,3.485714285714287
4.200000000000001,4.2764000000000015,0.12819999999999965,0.1,0.028199999999999642,0.0,7,0,33,31,91.36070112049033,92.34733304410695,3.5857142857142863
4.300000000000001,4.376400000000001,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,33,32,90.88353177095239,92.12870954149761,3.6857142857142864
4.4,4.505000000000001,0.1285999999999996,0.1,0.028599999999999598,0.0,7,0,32,32,94.39499528350083,91.29254791675463,3.785714285714286
4.5,4.605,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,32,93.86426324412844,90.46064990609916,3.885714285714286
4.6,4.705,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,32,93.29670346452814,89.6886694989918,3.9857142857142853
4.699999999999999,4.805,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,32,92.73968345633537,88.91668909188444,4.085714285714285
4.799999999999999,4.904999999999999,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,33,92.17752121979093,88.14470868477707,4.185714285714285
4.899999999999999,5.004999999999999,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,33,34,91.61954262475787,87.37272827766971,4.285714285714286
4.999999999999998,5.1347999999999985,0.12979999999999947,0.1,0.029799999999999466,0.0,7,0,32,34,95.31934655389897,116.40074787056231,4.385714285714284
5.099999999999998,5.234799999999998,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,34,94.82027172689523,116.06076238569074,4.485714285714285
5.1999999999999975,5.334799999999998,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,34,94.23458839371077,115.09628192405026,4.585714285714284
5.299999999999997,5.434799999999997,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,93.67047729354701,114.3243015169429,4.685714285714284
5.399999999999997,5.534799999999997,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,93.10091764395811,113.60156081539007,4.785714285714284
5.4999999999999964,5.634799999999997,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,92.66063863073153,113.37701267507951,4.885714285714284
5.599999999999996,5.734799999999996,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,92.26205652558504,113.27701267507952,4.985714285714283
5.699999999999996,5.834799999999996,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,91.86623068308518,113.17701267507952,5.085714285714283
5.799999999999995,5.934799999999996,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,91.45645093575816,113.07701267507953,5.185714285714283
5.899999999999995,6.034799999999995,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,32,35,91.05030351209429,112.60567872946118,5.285714285714283
5.999999999999995,6.134799999999995,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,33,36,90.6438855645187,111.93772805968503,5.385714285714282
6.099999999999994,6.234799999999995,0.09999999999999964,0.1,-3.608224830031759e-16,0.0,7,0,33,36,90.24455889854836,111.27406608244827,5.485714285714281
